Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""xpath= //*[@id='menu-item-61892']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:18:59,2019-10-15 12:19:00,1.009s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:00,2019-10-15 12:19:01,1.277s,PASSED
"selenium.click(""id=logo"")",Chrome 77.0.3865.90,,2019-10-15 12:19:01,2019-10-15 12:19:02,1.271s,PASSED
selenium.close(),Chrome 77.0.3865.90,,2019-10-15 12:19:02,2019-10-15 12:19:02,0.173s,PASSED
,,,,,,
Test Cases/WeedStocks,Chrome 77.0.3865.90,,2019-10-15 12:19:02,2019-10-15 12:19:19,16.981s,PASSED
"openBrowser(""https://www.katalon.com/"")",Chrome 77.0.3865.90,,2019-10-15 12:19:03,2019-10-15 12:19:07,4.181s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,2019-10-15 12:19:07,2019-10-15 12:19:07,0.001s,PASSED
"baseUrl = ""https://www.katalon.com/""",Chrome 77.0.3865.90,,2019-10-15 12:19:07,2019-10-15 12:19:07,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 77.0.3865.90,,2019-10-15 12:19:07,2019-10-15 12:19:07,0.011s,PASSED
"selenium.open(""https://investmentu.com/"")",Chrome 77.0.3865.90,,2019-10-15 12:19:07,2019-10-15 12:19:09,2.210s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61893']"")",Chrome 77.0.3865.90,,2019-10-15 12:19:09,2019-10-15 12:19:10,1.242s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[5]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:10,2019-10-15 12:19:11,1.099s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61892']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:11,2019-10-15 12:19:12,1.049s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[6]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:12,2019-10-15 12:19:13,0.928s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61892']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:13,2019-10-15 12:19:14,0.979s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[7]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:14,2019-10-15 12:19:15,0.745s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61892']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:15,2019-10-15 12:19:16,0.879s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[8]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:16,2019-10-15 12:19:17,0.763s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61892']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:17,2019-10-15 12:19:18,0.925s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:18,2019-10-15 12:19:18,0.737s,PASSED
"selenium.click(""id=logo"")",Chrome 77.0.3865.90,,2019-10-15 12:19:18,2019-10-15 12:19:19,0.992s,PASSED
selenium.close(),Chrome 77.0.3865.90,,2019-10-15 12:19:19,2019-10-15 12:19:19,0.124s,PASSED
,,,,,,
Test Cases/TechStocks,Chrome 77.0.3865.90,,2019-10-15 12:19:19,2019-10-15 12:19:49,29.980s,PASSED
"openBrowser(""https://www.katalon.com/"")",Chrome 77.0.3865.90,,2019-10-15 12:19:20,2019-10-15 12:19:22,2.228s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,2019-10-15 12:19:22,2019-10-15 12:19:22,0.000s,PASSED
"baseUrl = ""https://www.katalon.com/""",Chrome 77.0.3865.90,,2019-10-15 12:19:22,2019-10-15 12:19:22,0.001s,PASSED
